 0.0000000e+00  5.0000000e-01  0.0000000e+00
 3.2187473e-05  4.9911666e-01  3.8122879e-04
 1.0575681e-04  4.9709767e-01  1.2525856e-03
 1.9771341e-04  4.9457406e-01  2.3417239e-03
 3.0805389e-04  4.9154595e-01  3.6486010e-03
 4.3677418e-04  4.8801347e-01  5.1731494e-03
 5.8386956e-04  4.8397683e-01  6.9152525e-03
 7.4933462e-04  4.7943631e-01  8.8747043e-03
 9.3316326e-04  4.7439234e-01  1.1051147e-02
 1.1353487e-03  4.6884557e-01  1.3443980e-02
 1.3558836e-03  4.6279693e-01  1.6052239e-02
 1.5947597e-03  4.5624780e-01  1.8874431e-02
 1.8519684e-03  4.4920013e-01  2.1908324e-02
 2.1275000e-03  4.4165669e-01  2.5150687e-02
 2.4213446e-03  4.3362125e-01  2.8596971e-02
 2.7334912e-03  4.2509893e-01  3.2240935e-02
 3.0639285e-03  4.1609653e-01  3.6074214e-02
 3.4126442e-03  4.0662290e-01  4.0085841e-02
 3.7796255e-03  3.9668939e-01  4.4261735e-02
 4.1648590e-03  3.8631034e-01  4.8584183e-02
 4.5683304e-03  3.7550357e-01  5.3031350e-02
 4.9900249e-03  3.6429088e-01  5.7576869e-02
 5.4299271e-03  3.5269851e-01  6.2189560e-02
 5.8880206e-03  3.4075758e-01  6.6833362e-02
 6.3642888e-03  3.2850439e-01  7.1467520e-02
 6.8587139e-03  3.1598056e-01  7.6047106e-02
 7.3712780e-03  3.0323304e-01  8.0523899e-02
 7.9019621e-03  2.9031381e-01  8.4847611e-02
 8.4507467e-03  2.7727938e-01  8.8967453e-02
 9.0176116e-03  2.6419001e-01  9.2833922e-02
 9.6025359e-03  2.5110866e-01  9.6400700e-02
 1.0205498e-02  2.3809974e-01  9.9626514e-02
 1.0826476e-02  2.2522770e-01  1.0247680e-01
 1.1465447e-02  2.1255560e-01  1.0492504e-01
 1.2122388e-02  2.0014356e-01  1.0695364e-01
 1.2797273e-02  1.8804750e-01  1.0855436e-01
 1.3490080e-02  1.7631790e-01  1.0972818e-01
 1.4200781e-02  1.6499893e-01  1.1048487e-01
 1.4929351e-02  1.5412776e-01  1.1084201e-01
 1.5675762e-02  1.4373424e-01  1.1082389e-01
 1.6439989e-02  1.3384080e-01  1.1046025e-01
 1.7222002e-02  1.2446268e-01  1.0978481e-01
 1.8021772e-02  1.1560822e-01  1.0883403e-01
 1.8839271e-02  1.0727949e-01  1.0764577e-01
 1.9674468e-02  9.9472913e-02  1.0625814e-01
 2.0527333e-02  9.2179986e-02  1.0470853e-01
 2.1397834e-02  8.5388034e-02  1.0303276e-01
 2.2285938e-02  7.9080952e-02  1.0126438e-01
 2.3191614e-02  7.3239910e-02  9.9434229e-02
 2.4114829e-02  6.7844006e-02  9.7569998e-02
 2.5055547e-02  6.2870860e-02  9.5696062e-02
 2.6013735e-02  5.8297132e-02  9.3833367e-02
 2.6989357e-02  5.4098980e-02  9.1999441e-02
 2.7982378e-02  5.0252452e-02  9.0208506e-02
 2.8992761e-02  4.6733807e-02  8.8471648e-02
 3.0020468e-02  4.3519777e-02  8.6797058e-02
