 0.0000000e+00  0.0000000e+00  0.0000000e+00
 6.4374947e-05 -5.7574356e-22  6.6083537e-07
 1.4713868e-04 -1.3110813e-21  3.4350547e-06
 2.4828814e-04 -6.8759388e-22  9.7328532e-06
 3.6781963e-04 -2.6043782e-21  2.1241264e-05
 5.0572874e-04 -1.9753073e-21  3.9902660e-05
 6.6201039e-04  4.4849733e-21  6.7889704e-05
 8.3665885e-04  4.1193595e-21  1.0757705e-04
 1.0296677e-03  3.6429034e-21  1.6151010e-04
 1.2410298e-03 -1.5021600e-20  2.3237127e-04
 1.4707374e-03 -2.3498547e-20  3.2294402e-04
 1.7187821e-03  1.7337706e-21  4.3607528e-04
 1.9851547e-03 -2.2975769e-20  5.7463678e-04
 2.2698454e-03 -2.6522719e-20  7.4148601e-04
 2.5728438e-03  1.3531351e-19  9.3942737e-04
 2.8941387e-03 -9.8732278e-20  1.1711745e-03
 3.2337183e-03  1.0024106e-19  1.4393141e-03
 3.5915701e-03 -1.0259687e-19  1.7462732e-03
 3.9676809e-03 -1.4680140e-19  2.0942886e-03
 4.3620370e-03 -5.4421867e-20  2.4853812e-03
 4.7746238e-03 -1.8258854e-19  2.9213354e-03
 5.2054261e-03 -2.6999175e-20  3.4036825e-03
 5.6544280e-03  1.3224302e-19  3.9336909e-03
 6.1216132e-03  6.1653411e-19  4.5123610e-03
 6.6069643e-03 -8.8334948e-19  5.1404264e-03
 7.1104636e-03  2.7210933e-20  5.8183597e-03
 7.6320924e-03 -2.9032054e-19  6.5463837e-03
 8.1718317e-03 -3.5765966e-19  7.3244857e-03
 8.7296616e-03 -1.0149572e-18  8.1524363e-03
 9.3055615e-03  3.2589593e-19  9.0298091e-03
 9.8995103e-03  8.2585712e-21  9.9560030e-03
 1.0511486e-02 -1.7160888e-18  1.0930264e-02
 1.1141466e-02  3.2229604e-19  1.1951706e-02
 1.1789428e-02 -5.4845383e-20  1.3019334e-02
 1.2455347e-02 -2.2107560e-18  1.4132061e-02
 1.3139200e-02  4.9000856e-19  1.5288725e-02
 1.3840960e-02  2.4860417e-19  1.6488106e-02
 1.4560602e-02 -5.0398460e-19  1.7728937e-02
 1.5298099e-02 -1.1866932e-18  1.9009916e-02
 1.6053425e-02  2.7075408e-18  2.0329716e-02
 1.6826552e-02  2.1027593e-18  2.1686990e-02
 1.7617451e-02 -1.0490503e-18  2.3080380e-02
 1.8426093e-02  3.7125454e-18  2.4508521e-02
 1.9252449e-02 -3.1128461e-18  2.5970044e-02
 2.0096488e-02  4.5782131e-19  2.7463584e-02
 2.0958178e-02  5.6615682e-18  2.8987780e-02
 2.1837489e-02  5.8754440e-18  3.0541279e-02
 2.2734388e-02 -2.8273960e-18  3.2122741e-02
 2.3648841e-02  5.0334933e-18  3.3730840e-02
 2.4580816e-02 -1.4297916e-18  3.5364268e-02
 2.5530278e-02 -3.6824757e-18  3.7021739e-02
 2.6497192e-02  9.3639492e-19  3.8701991e-02
 2.7481523e-02 -9.2678110e-18  4.0403791e-02
 2.8483234e-02  5.3960234e-18  4.2125933e-02
 2.9502288e-02  2.4788419e-18  4.3867248e-02
