 0.0000000e+00  0.0000000e+00  0.0000000e+00
 3.2187473e-05  1.9957261e-08  2.0608622e-04
 1.0575681e-04  6.5572438e-08  6.7602710e-04
 1.9771341e-04  1.2258742e-07  1.2617091e-03
 3.0805389e-04  1.9099846e-07  1.9619763e-03
 4.3677418e-04  2.7079999e-07  2.7754476e-03
 5.8386956e-04  3.6198401e-07  3.7005196e-03
 7.4933462e-04  4.6453938e-07  4.7353698e-03
 9.3316326e-04  5.7845096e-07  5.8779600e-03
 1.1353487e-03  7.0369872e-07  7.1260407e-03
 1.3558836e-03  8.4025656e-07  8.4771565e-03
 1.5947597e-03  9.8809109e-07  9.9286511e-03
 1.8519684e-03  1.1471601e-06  1.1477674e-02
 2.1275000e-03  1.3174111e-06  1.3121185e-02
 2.4213446e-03  1.4987789e-06  1.4855965e-02
 2.7334912e-03  1.6911839e-06  1.6678618e-02
 3.0639285e-03  1.8945292e-06  1.8585581e-02
 3.4126442e-03  2.1086979e-06  2.0573135e-02
 3.7796255e-03  2.3335493e-06  2.2637410e-02
 4.1648590e-03  2.5689148e-06  2.4774395e-02
 4.5683304e-03  2.8145936e-06  2.6979954e-02
 4.9900249e-03  3.0703464e-06  2.9249828e-02
 5.4299271e-03  3.3358886e-06  3.1579657e-02
 5.8880206e-03  3.6108826e-06  3.3964984e-02
 6.3642888e-03  3.8949274e-06  3.6401275e-02
 6.8587139e-03  4.1875472e-06  3.8883928e-02
 7.3712780e-03  4.4881776e-06  4.1408295e-02
 7.9019621e-03  4.7961486e-06  4.3969689e-02
 8.4507467e-03  5.1106658e-06  4.6563407e-02
 9.0176116e-03  5.4307878e-06  4.9184745e-02
 9.6025359e-03  5.7554006e-06  5.1829012e-02
 1.0205498e-02  6.0831884e-06  5.4491551e-02
 1.0826476e-02  6.4126014e-06  5.7167752e-02
 1.1465447e-02  6.7418196e-06  5.9853069e-02
 1.2122388e-02  7.0687142e-06  6.2543038e-02
 1.2797273e-02  7.3908055e-06  6.5233290e-02
 1.3490080e-02  7.7052184e-06  6.7919565e-02
 1.4200781e-02  8.0086358e-06  7.0597727e-02
 1.4929351e-02  8.2972498e-06  7.3263772e-02
 1.5675762e-02  8.5667128e-06  7.5913843e-02
 1.6439989e-02  8.8120862e-06  7.8544237e-02
 1.7222002e-02  9.0277909e-06  8.1151415e-02
 1.8021772e-02  9.2075571e-06  8.3732007e-02
 1.8839271e-02  9.3443766e-06  8.6282815e-02
 1.9674468e-02  9.4304577e-06  8.8800823e-02
 2.0527333e-02  9.4571848e-06  9.1283195e-02
 2.1397834e-02  9.4150835e-06  9.3727277e-02
 2.2285938e-02  9.2937957e-06  9.6130596e-02
 2.3191614e-02  9.0820636e-06  9.8490863e-02
 2.4114829e-02  8.7677297e-06  1.0080596e-01
 2.5055547e-02  8.3377518e-06  1.0307396e-01
 2.6013735e-02  7.7782385e-06  1.0529309e-01
 2.6989357e-02  7.0745048e-06  1.0746175e-01
 2.7982378e-02  6.2111528e-06  1.0957849e-01
 2.8992761e-02  5.1721744e-06  1.1164204e-01
 3.0020468e-02  3.9410786e-06  1.1365125e-01
 3.1065462e-02  2.5010402e-06  1.1560512e-01
 3.2127705e-02  8.3506734e-07  1.1750280e-01
 3.3207157e-02 -1.0738152e-06  1.1934355e-01
 3.4303779e-02 -3.2423725e-06  1.2112676e-01
 3.5417530e-02 -5.6869592e-06  1.2285193e-01
 3.6548370e-02 -8.4233194e-06  1.2451867e-01
 3.7696257e-02 -1.1466389e-05  1.2612671e-01
 3.8861148e-02 -1.4830105e-05  1.2767586e-01
 4.0043000e-02 -1.8527227e-05  1.2916603e-01
 4.1241772e-02 -2.2569167e-05  1.3059722e-01
 4.2457417e-02 -2.6965836e-05  1.3196951e-01
 4.3689892e-02 -3.1725498e-05  1.3328306e-01
 4.4939151e-02 -3.6854640e-05  1.3453810e-01
 4.6205148e-02 -4.2357848e-05  1.3573495e-01
 4.7487836e-02 -4.8237687e-05  1.3687397e-01
 4.8787169e-02 -5.4494600e-05  1.3795561e-01
 5.0103099e-02 -6.1126797e-05  1.3898036e-01
 5.1435577e-02 -6.8130170e-05  1.3994878e-01
 5.2784555e-02 -7.5498203e-05  1.4086147e-01
 5.4149981e-02 -8.3221914e-05  1.4171909e-01
 5.5531808e-02 -9.1289813e-05  1.4252235e-01
 5.6929982e-02 -9.9687897e-05  1.4327199e-01
 5.8344454e-02 -1.0839968e-04  1.4396880e-01
 5.9775172e-02 -1.1740628e-04  1.4461359e-01
 6.1222081e-02 -1.2668653e-04  1.4520724e-01
 6.2685130e-02 -1.3621723e-04  1.4575062e-01
 6.4164264e-02 -1.4597333e-04  1.4624466e-01
 6.5659429e-02 -1.5592827e-04  1.4669028e-01
 6.7170571e-02 -1.6605434e-04  1.4708847e-01
 6.8697633e-02 -1.7632309e-04  1.4744021e-01
 7.0240559e-02 -1.8670574e-04  1.4774649e-01
 7.1799292e-02 -1.9717364e-04  1.4800833e-01
 7.3373776e-02 -2.0769872e-04  1.4822677e-01
 7.4963952e-02 -2.1825390e-04  1.4840286e-01
 7.6569762e-02 -2.2881349e-04  1.4853763e-01
 7.8191147e-02 -2.3935352e-04  1.4863216e-01
 7.9828047e-02 -2.4985198e-04  1.4868751e-01
 8.1480401e-02 -2.6028905e-04  1.4870475e-01
 8.3148150e-02 -2.7064721e-04  1.4868495e-01
 8.4831232e-02 -2.8091122e-04  1.4862917e-01
 8.6529584e-02 -2.9106816e-04  1.4853850e-01
 8.8243145e-02 -3.0110732e-04  1.4841399e-01
 8.9971851e-02 -3.1102005e-04  1.4825670e-01
 9.1715639e-02 -3.2079969e-04  1.4806768e-01
 9.3474445e-02 -3.3044133e-04  1.4784798e-01
 9.5248203e-02 -3.3994166e-04  1.4759861e-01
 9.7036850e-02 -3.4929879e-04  1.4732060e-01
 9.8840318e-02 -3.5851205e-04  1.4701492e-01
 1.0065854e-01 -3.6758173e-04  1.4668255e-01
 1.0249145e-01 -3.7650895e-04  1.4632445e-01
 1.0433899e-01 -3.8529539e-04  1.4594153e-01
 1.0620107e-01 -3.9394299e-04  1.4553468e-01
 1.0807765e-01 -4.0245365e-04  1.4510477e-01
 1.0996863e-01 -4.1082874e-04  1.4465264e-01
 1.1187397e-01 -4.1906858e-04  1.4417909e-01
 1.1379358e-01 -4.2717181e-04  1.4368489e-01
 1.1572739e-01 -4.3513480e-04  1.4317078e-01
 1.1767534e-01 -4.4295120e-04  1.4263746e-01
 1.1963736e-01 -4.5061148e-04  1.4208562e-01
