 8.0000000e+00  9.5316099e+00  2.0174303e-01  9.5547576e+00  3.7623159e+00  9.5313861e+00  6.5976790e-01  9.5326171e+00  3.1003116e-01  4.5770293e+00  2.9590613e-01  1.9330733e+00  5.5857914e-02
 1.6000000e+01  2.3900820e+01  7.7838005e-01  2.3875936e+01  5.0287638e+00  2.3896384e+01  2.1165094e+00  2.3896517e+01  1.0666001e+00  1.0530802e+01  7.6198842e-01  5.1194951e+00  2.0354780e-01
 3.2000000e+01  3.9242756e+01  2.4277682e+00  3.9243785e+01  9.6659328e+00  3.9138914e+01  3.7988470e+00  3.9140883e+01  2.2167946e+00  2.2480088e+01  1.6188312e+00  1.5343941e+01  5.9269964e-01
 6.4000000e+01  2.6328755e+01  1.5860175e+00  2.6335529e+01  1.0343567e+01  2.6312321e+01  1.8532559e+00  2.6304547e+01  1.6114758e+00  2.3477384e+01  1.5767921e+00  2.3213974e+01  1.3898605e+00
 1.2800000e+02  2.5755774e+01  1.5311741e+00  2.5779833e+01  1.1244327e+01  2.5786405e+01  1.5844233e+00  2.5750988e+01  1.7103658e+00  2.5191052e+01  1.5369202e+00  2.4931323e+01  1.6590688e+00
 2.5600000e+02  2.5423653e+01  1.5511709e+00  2.5425076e+01  9.4440696e+00  2.5406472e+01  1.6098124e+00  2.5421655e+01  1.6869774e+00  2.5267778e+01  1.5994410e+00  2.5205471e+01  1.6751583e+00
